,x,y
0,-0.28285403491621286,-0.0031755356845187
1,0.11683870006425487,-1.0138023489127805
2,1.2471955493691373,0.7666568017446178
3,-1.3454289297603321,-2.325248692186277
4,0.10473253813032746,1.0549697503855289
5,-0.042111867607297286,-0.44770859944379454
6,-0.34810086618712466,0.45186538049103253
7,-1.0750855724055617,-0.2610953789558584
8,-0.3429269126786715,0.7810810568041505
9,2.575038265132899,1.4196491265987992
10,-0.4964314611644959,-0.9256590305117406
11,-0.5745158128015275,-0.02844926760767608
12,-1.258279048227479,-0.3910536579485694
13,0.7468618501035746,0.31167288418396616
14,-0.5487422058219147,0.6440883765941768
15,-0.1044639201716924,0.451982580546193
16,-1.1731422211379718,-1.0183987273357429
17,-0.9953386902843661,-1.7854087381295833
18,-0.6792979923031366,0.07519540110885829
19,-0.07948856721784428,0.01448449903645971
20,0.8222776164892935,0.9784682794568728
21,0.9148674610979756,1.2026885291046419
22,1.7098471879713915,1.035091414981836
23,0.5209994111477358,0.4938675909326917
24,1.820898701522616,1.122767089871774
25,1.0800416135681805,1.034256495527364
26,0.3714629647087991,1.5053548093470392
27,0.2978862395066523,1.8443958833278673
28,-1.3209228278307066,-0.5318970023459384
29,-1.0302765120907307,-2.4048469485446424
30,-1.6195178639616759,-1.760259452510003
31,1.3239009280712624,0.32545975067067445
32,0.4199659978623386,0.6244127956386553
33,0.7180354272558238,1.4197434685186952
34,1.000372477263973,1.6836269378541349
35,-0.19750548813519092,-0.8854593643805077
36,-0.027150527521802737,1.0655416476598463
37,-0.36488468631607346,0.32117084708264093
38,0.3190120559114503,-0.4947956107103494
39,-0.296993234017869,1.2593629740135162
40,0.3655387689505603,-0.23875688154008398
41,-0.5510298854992952,-0.7621580857367104
42,-0.2936451032315774,-1.3910589419265227
43,0.3249041977758669,-0.37108735469909354
44,0.3632657214724609,0.8514592702613467
45,-0.18851348245265054,0.6043681031900048
46,-1.3252994983419286,-0.12748952089661877
47,1.092157486890504,0.5008563102921069
48,-1.1615282339564124,-1.0581475420771254
49,-0.28994592988078577,-0.9139890956484349
50,-0.5440437357386486,0.5089716146451889
51,-0.5454612031852077,-0.04386505231230541
52,0.4484941367935917,-0.2054938434763673
53,0.8319997465699839,0.9037002533402623
54,-0.29300742352429915,-1.2148783313941371
55,-0.6798588242110166,-0.14661409199006623
56,-0.19699664976921982,-0.6875830916338882
57,0.03896559664431044,0.22508780834683337
58,0.7010053091490352,-0.312163168887067
59,-0.9835240728731665,-1.2838402885162983
60,-0.7706771405160657,-0.7318839227238492
61,-1.416868392937667,-0.2812667355551786
62,-0.13765758178346155,-0.9151133919892922
63,-1.2778160153201963,-0.6758759724594725
64,0.5569955866866585,0.659486218625483
65,1.1084137967569934,1.2133904558656141
66,0.25967286403753165,0.4806690999388169
67,0.7545796713824297,-0.3507166039732906
68,-1.9241564901776884,-0.23038051271519308
69,0.37354268907586013,-0.602083280313828
70,0.33242962791647723,0.5797096446020957
71,-0.7230751541176508,-0.7364054347260768
72,-3.6468306032389988,-2.2873402780270564
73,0.09174576493289058,0.36675370626289183
74,0.3804463562755719,-1.1208229928062052
75,2.480277386848019,2.0559427020811243
76,0.2566447494679521,0.6295750757145501
77,-0.18138287974750422,0.1761732792074072
78,-1.0959476818186746,1.1198695668804117
79,0.10866916733129638,0.3661170823860475
80,1.3281713802407908,0.6993978775040718
81,1.1044280749194002,1.2226113144299549
82,-0.3875823269334065,-0.31042985814496044
83,-1.2257008061626926,-2.4568663825490273
84,0.6566652444436168,-0.37948967030136566
85,2.368239268481277,1.371693394708683
86,-0.9620137915776346,-0.390907240059388
87,0.6609071500016672,1.5201404633512492
88,0.9661482569021145,0.3498276651775642
89,-0.13418991162496471,-0.6398362361677554
90,-0.3911851783135643,0.21735197499167963
91,0.335481124642928,-0.41600053135192117
92,0.3696356956785009,-1.0724106960637572
93,0.672892568582765,-0.3539791520345871
94,-0.11966601932519431,-0.30180494298626137
95,-0.308379940120385,-0.6217877299399052
96,0.7731579757240716,0.1207340658375286
97,-1.7002361506776087,-1.3221589752675134
98,1.1271672282265852,0.10886036479643901
99,0.3538834004005583,-0.03586980593983079
100,-0.32032107859442915,-0.4195633744658057
101,-1.6078249743433692,0.2998238489302277
102,-1.0112641250085397,-0.8390674227986056
103,0.3781889100976383,0.33828425430946
104,-0.9508936984831652,-0.08989120197833828
105,-0.2528938466954344,-0.7377678792379542
106,-1.9521781607589415,-0.6440806734000996
107,-1.0514443395005908,-0.583063933500031
108,1.1851311402467486,0.8969271322020599
109,0.3562353743184493,-0.012321500650781731
110,2.0729769335511916,-0.32856275092347265
111,-1.17871426438423,-1.1981342538350848
112,-0.7454535008626267,-1.2665138894836316
113,-0.20110931618570516,-0.6651200534118705
114,-0.18450240220067274,-0.5160918713407755
115,0.7845790493897917,-0.9158089050469354
116,-0.7358988283859443,-1.3861779848625524
117,-1.04161273398733,-0.6252861127348551
118,0.6664612742074836,0.34188536322715507
119,-2.576675455851195,-2.3725520438533594
120,-2.166768013540909,-1.6090977786979477
121,0.36908290935452925,0.2491163143736536
122,1.1330668941126054,2.3248853983367432
123,1.1940554496850637,2.027322653169577
124,0.9253288088333139,0.8746974068950812
125,-1.498876082781702,-2.098771724265259
126,-0.09845164193137068,-0.4547771854621253
127,-0.2113733295997214,0.28512199149235423
128,0.07205438973083113,-0.2749014731672948
129,-0.9826200071740401,-2.434480383929292
130,0.014737576110210178,-0.5127674925588381
131,0.8836745156206376,0.9853158718604105
132,0.9511067957016466,1.0046851407313888
133,-0.023210957451532795,0.8152755023147616
134,0.011889772679551495,0.31526500204029817
135,0.6493693106813954,0.5162971774540243
136,0.2627211775039366,0.18359463350738212
137,0.6930752143979289,-1.359826195284968
138,-1.1645313514437448,-1.0069634557775529
139,0.02938253776892725,-0.008041225519014388
140,-0.4799139417439776,-1.348698650507572
141,-0.07865736845060066,-0.07245531691251833
142,0.046635181819398366,0.8770764561673058
143,-0.5397932013439016,0.295364095984857
144,-0.2601781327140147,-0.056440069323400996
145,0.9940104806150256,0.1135094278270217
146,1.9456314587834775,-0.19476033323907566
147,-0.42455984464219904,-1.2641159463316263
148,0.6931581000354555,-0.13634660114202377
149,1.558080022412818,0.8754274640795031
150,1.3262368045591848,1.2273698760184566
151,0.39576898284938783,1.0256148074111866
152,-1.660095830874726,-0.9720175844309579
153,1.5518695573335468,1.8242221748978222
154,-0.4132881106575036,0.16323420224842858
155,0.4816899198423344,1.1180741090117186
156,-0.5144077614951943,0.31942928963474376
157,-0.3738298523648787,-0.028558976452020258
158,0.3031872555095576,0.4753433751467954
159,-0.840788089596243,-0.7100639082809255
160,1.4129080907557696,0.8694961654105867
161,-0.06187006813239609,0.027162933735736104
162,1.0863745665484577,0.8729252388510321
163,0.327445388656665,0.7635588364657689
164,0.6874594755140312,0.22863784466325462
165,-0.17094217771573844,0.003923296909005311
166,0.2864683438329425,0.26630091214694845
167,-1.0572525392668592,0.5184498071350937
168,1.4396198162129497,0.10706586093192048
169,0.5257666047952453,1.0795369950890275
170,0.9632897439943946,0.3400968237433713
171,-2.2957201716602125,-1.8822147880173357
172,-1.5172873941299365,-1.2518891927431142
173,-0.3101988910569451,0.33154473375374705
174,0.9868199420146634,0.9080007179084364
175,-0.40720275106239284,-0.6110192653140872
176,-0.8857004364072375,-1.2260259745501902
177,-1.0934032895051369,-0.7331337060049387
178,-0.690249279119445,0.4385706885508794
179,-0.5796342696429152,-0.5794133043812849
180,0.8205351691297991,1.1045951949932529
181,0.20038890380113478,-0.7086322097442759
182,-1.4435333425935266,-0.2645946351293429
